Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2015-03-17,252.338134765625,253.14033461106152,249.12930818236512,253.05119525012105,11350496
2015-03-18,256.0817565917969,257.10681849430136,251.35766942992566,253.2294873021537,12394230
2015-03-19,251.0011749267578,258.7558112142701,250.10983554647922,258.48842028079423,11046649
2015-03-20,248.01515197753906,251.71420450922795,246.72269915491142,251.17939550670906,11482652
2015-03-23,244.89547729492188,249.5750087082006,243.82585923413697,249.04019967780818,13058026
2015-03-24,241.1518096923828,246.36614945296637,239.77024481291386,244.04866209253882,17585259
2015-03-25,236.5614471435547,242.53343139383688,236.20491686029538,242.35515265144875,15824629
2015-03-26,228.76222229003906,237.0071106847621,227.4697830456125,235.75924112478296,22253318
2015-03-27,234.95704650878906,236.1603600122277,228.18286234268714,231.6145241111911,19423101
2015-03-30,238.78981018066406,240.08226313910058,234.5559482015689,236.29407084201543,12303870
2015-03-31,238.0321502685547,241.8649255969218,237.09625487989868,239.68113342136863,19482636
2015-04-01,243.7367401123047,244.80633094106767,234.5559290900363,237.6756166099154,12383589
2015-04-06,244.80630493164062,245.78678348830647,241.73120102395526,245.51939260990378,12925445
2015-04-07,242.48886108398438,246.32163663830013,240.92901720992433,245.38571399295304,12933524
2015-04-08,244.1378173828125,247.21294870423557,242.31058278409267,242.35513886639689,9913899
2015-04-09,250.3326416015625,251.17939759453287,242.88995319189303,245.11830138631407,13471276
2015-04-10,254.70022583007812,256.12637426715577,249.61958052346375,250.4663638084058,16880558
2015-04-13,255.19044494628906,257.1514023962962,252.56101018550478,256.5274539708799,11985436
2015-04-15,258.4883728027344,262.4548431970372,254.87845985626737,256.17088539937254,17289500
2015-04-16,260.6275939941406,262.2765770642444,255.36869780426858,258.7112200268375,15043998
2015-04-17,260.0482482910156,262.8559617268619,257.77534389092995,259.37974379669424,16819018
2015-04-20,256.3937072753906,261.47435143421393,253.89796847546754,259.37969894061087,13788536
2015-04-21,257.77532958984375,260.27106868290906,251.13484110071792,256.1709025715738,15487948
2015-04-22,253.0066680908203,261.3852521481912,245.47484005538925,258.9786251352737,17741741
2015-04-23,247.4803466796875,256.1709046957866,246.2324771228073,254.0316958552039,13874710
2015-04-24,245.60855102539062,249.21849177279174,244.53896010882335,248.104317567085,10049508
2015-04-27,238.0321502685547,246.49987365712252,237.18539425060803,246.49987365712252,12394191
2015-04-28,242.8899688720703,243.78130820738068,236.3386193172357,237.9876025278634,12693457
2015-04-29,242.3551788330078,243.69218794080467,240.2605257904887,242.66715306513106,8217676
2015-04-30,240.43875122070312,243.73671716902547,237.72017751846107,240.75072538362778,21635216
2015-05-04,247.03468322753906,247.79232707797294,242.13231704434176,244.22696985382944,8012690
2015-05-05,242.48886108398438,246.90100177979016,241.86493985527144,246.90100177979016,7102772
2015-05-06,236.5614471435547,243.87044035719705,234.64507306970853,241.95406628335087,16335660
2015-05-07,232.5950164794922,238.21044355739397,231.4362589925395,235.31359064229002,15962706
2015-05-08,233.48635864257812,238.87895094563132,232.01562692218286,235.31359346883085,14044596
2015-05-11,246.05419921875,247.0792611596923,234.06570213326114,234.7787626820315,17198308
2015-05-12,238.3441619873047,245.47487754235658,237.40826645131258,245.38573815761418,12792368
2015-05-13,244.49436950683594,245.11831792397683,238.92349864492738,240.57248186035588,9245732
2015-05-14,250.42178344726562,251.26853944861364,243.29106915456845,244.22696452487844,13101418
2015-05-15,256.2154541015625,257.01765391051674,251.35764476712473,251.35764476712473,18247889
2015-05-18,258.2655944824219,258.48842933529716,254.3882626020884,258.399289953843,13266119
2015-05-19,257.10687255859375,259.6917514964007,255.1013588169558,257.7753771391397,14541041
2015-05-20,260.805908203125,262.76683851952794,257.8199158378196,258.04275068296903,11807544
2015-05-21,258.71124267578125,262.72226969401044,257.10684274909676,262.05376519097223,12118415
2015-05-22,251.75881958007812,271.8585117838148,250.24353174854423,261.1624391890417,69490117
2015-05-25,247.4803466796875,253.40774747600568,246.1433377541338,249.75327817403854,20356833
2015-05-26,247.03468322753906,250.28806625426662,246.0096484659012,248.6836663840088,9675703
2015-05-27,250.24351501464844,251.0011588797514,244.40525332768303,246.90099255229782,12176680
2015-05-28,250.5594024658203,252.54508721158928,249.2055152344253,252.54508721158928,13024987
2015-05-29,251.0557861328125,254.21485595393878,250.10807620443578,251.50708182154483,14809918
2015-06-01,251.1009979248047,254.530835038566,250.51429134002885,251.507147623984,11567692
2015-06-02,240.31500244140625,252.22922203111256,239.5026755477691,251.64251548218334,21653784
2015-06-03,232.32708740234375,241.26273931302782,230.2060052682196,240.99197283342676,25967877
2015-06-04,232.50758361816406,235.93742041392346,229.0326007189638,234.58353311903304,20210546
2015-06-05,232.6881103515625,236.47900620176878,230.70242529971532,231.96604806814724,13539638
2015-06-08,230.11572265625,233.54557344588827,227.94950835355985,233.54557344588827,17384700
2015-06-09,232.50758361816406,233.1393811621684,229.25824860144553,230.16084013137248,15275972
2015-06-10,235.2153778076172,236.97541491068793,233.31992992784805,233.77122573041643,10910978
2015-06-11,229.25827026367188,237.33647623777713,228.03976607415458,236.70465108916517,20857622
2015-06-12,229.213134765625,230.61215450438917,227.2725683286796,229.30339943488264,11440479
2015-06-15,225.87351989746094,230.7023898677865,224.60989732309977,230.16082946594423,13545280
2015-06-16,229.7998046875,230.8377794183273,224.74528670640666,225.87352609750306,9896598
2015-06-17,230.25111389160156,231.87576769170443,228.806961877672,231.063440791653,11241061
2015-06-18,232.9589080810547,235.3056518569388,230.34138405834463,231.46963738219526,11598549
2015-06-19,234.80921936035156,237.4718758265752,233.0040360055998,234.5835714410076,12216399
2015-06-22,240.08938598632812,241.35300882464216,235.39589824983358,235.48616292648,11051382
2015-06-23,241.66891479492188,244.78286701192457,240.31502731707917,243.1581855115666,16180083
2015-06-24,236.794921875,241.80429445082794,235.12512183475377,241.62379265007021,8361760
2015-06-25,239.00624084472656,240.0893617653913,233.81633922761756,235.80205173386642,16506503
2015-06-26,239.36729431152344,240.90168344671645,235.62151727684738,238.37443807998167,14588452
2015-06-29,234.35791015625,235.3958850170542,230.16086460479175,233.54558320192106,15040805
2015-06-30,237.1559295654297,237.69749000396132,232.50758859577397,233.9968591430548,14181965
2015-07-01,241.66891479492188,243.24845018573833,236.97542718710267,237.47186912259176,12072024
2015-07-02,241.75914001464844,244.8279456212888,240.17960488160787,241.80425857191548,8741783
2015-07-03,243.15817260742188,243.6997330788012,240.81142892805147,241.3078708371949,7238541
2015-07-06,244.42176818847656,245.05359325904084,236.4789739737337,237.56209479615623,9458200
2015-07-07,246.31724548339844,247.89678080489594,243.69973531675603,244.06076645268774,12523410
2015-07-08,241.30787658691406,244.6023305110139,239.72834124228575,243.60947421397972,12669850
2015-07-09,241.66891479492188,244.87310414118508,240.99197105600052,240.99197105600052,6469504
2015-07-10,244.1961212158203,244.60229841195786,240.3149887534457,243.92535478166647,8788162
2015-07-13,247.039306640625,247.62598561156594,241.80425936975894,245.5048900597886,8423083
2015-07-14,242.0750732421875,246.949062274633,241.12733555440894,246.949062274633,10337307
2015-07-15,241.93966674804688,245.23414811561395,241.1273398190903,242.57149188440732,7483918
2015-07-16,245.6854248046875,246.18183912685197,241.98479403293754,243.4740645443385,8354120
2015-07-17,244.6925811767578,247.3100912319094,244.1510207234726,245.8659392047851,5571891
2015-07-20,241.39813232421875,245.50491305029482,240.22474672754743,245.50491305029482,6418930
2015-07-21,238.554931640625,243.51918508225282,237.8328694307149,240.9919398026599,5638653
2015-07-22,242.39097595214844,243.15818436161325,236.38874700441403,238.0134284970885,11322177
2015-07-23,243.74484252929688,245.5049071092569,241.21759715054742,242.34583661336572,6376216
2015-07-24,237.60723876953125,244.0156446403885,236.56926393820945,242.52637400893462,7796401
2015-07-27,233.27481079101562,237.7426226984927,232.91375211392233,237.56212090485582,6788558
2015-07-28,233.95176696777344,238.19393120071905,233.1845585554064,234.8994771834019,10788886
2015-07-29,228.89723205566406,235.30563783468315,227.7238602376452,234.67381270558903,9997136
2015-07-30,231.78549194335938,234.22250007189695,228.8972155985116,228.8972155985116,10536937
2015-07-31,243.74484252929688,247.08444235720248,232.4624479011141,232.86862512569218,20534806
2015-08-03,253.6733856201172,255.43345044859376,243.60949369976464,243.699758378517,21901780
2015-08-04,260.4879455566406,261.70644974567927,249.4763168374242,254.9821311970324,28858887
2015-08-05,257.599609375,263.37618948359915,256.56163465582233,260.9392089531264,10169558
2015-08-06,260.8940734863281,262.4736086805247,254.53081415052807,257.7801492018568,15372143
2015-08-07,253.8989715576172,260.3976412124234,252.90614296846857,260.3976412124234,13845614
2015-08-10,255.20773315429688,258.1411553744612,252.81587131452855,254.57590811968404,14694901
2015-08-11,242.61659240722656,261.25512955003563,241.44323443541,257.96064842742084,39233644
2015-08-12,231.37933349609375,241.39810452353393,230.20596180700883,241.39810452353393,29724325
2015-08-13,234.04196166992188,237.24617797720495,233.00398696837064,234.44813885722314,16360033
2015-08-14,242.34580993652344,243.15813675135186,233.99683883070279,236.3887007196054,14852873
2015-08-17,252.50003051757812,254.4405971823678,244.4218237064679,245.50494477491065,27500063
2015-08-18,257.0580139160156,259.9463173489653,248.7090436539395,253.44764839728,27728824
2015-08-19,250.92047119140625,258.0960856121462,248.70911069711497,256.24575625806915,15452575
2015-08-20,244.1961212158203,254.21489245311432,241.89452389079227,250.60452642489355,14577599
2015-08-21,241.4432373046875,242.70685995356223,231.24396390566758,236.02768805673188,19030056
2015-08-24,221.49598693847656,232.59788083748427,218.7882119696812,229.89009209623325,29561705
2015-08-25,228.67156982421875,229.98032478931393,216.62196737973923,225.6478826872284,23492839
2015-08-26,221.76675415039062,228.62645584365055,221.13494278264545,227.904379806604,16325529
2015-08-27,225.15145874023438,227.45306994055218,223.93296841473955,226.68586161629491,21076926
2015-08-28,224.70018005371094,230.97318903055955,223.3462926296808,229.70956627711345,16644381
2015-08-31,223.2560577392578,226.8664244622055,221.13496178054365,224.7453285034913,21645114
2015-09-01,215.8096466064453,220.99954805483685,214.546010164234,220.99954805483685,19689080
2015-09-02,208.0924835205078,219.32974550484553,207.68632007961926,219.01383295501333,23655457
2015-09-03,209.6269073486328,212.47006549152664,208.49866780423758,209.98793849385714,14680299
2015-09-04,203.21849060058594,209.31098382172556,202.18051578300327,209.31098382172556,20466346
2015-09-07,199.56300354003906,205.33958413417244,198.7055305223943,204.97855301170955,15424783
2015-09-08,206.10678100585938,207.8216994007275,199.60811098383454,201.2779108202486,16189253
2015-09-09,209.0853271484375,211.65771857614845,206.78372971280086,211.16129046892038,18237115
2015-09-10,205.29444885253906,207.41554454079764,202.27077537108508,205.20419795944667,14195882
2015-09-11,207.68634033203125,210.57463080411017,205.79089239311256,208.40840262070947,13650937
2015-09-14,212.3346710205078,213.0116147113277,207.59606518476852,208.99508490028725,10671222
2015-09-15,210.21356201171875,215.22294776208707,209.98791412902156,212.28952528702362,13193410
2015-09-16,213.7336883544922,214.59114759881885,212.10902076013642,213.37264345993842,11272509
2015-09-18,218.42715454101562,222.44368417374596,216.17067567179024,216.62197144563532,16049395
2015-09-21,221.36058044433594,222.03752411541953,214.13984795277756,216.21581129859143,9602436
2015-09-22,214.7716522216797,224.24886330488957,213.23724937222218,223.79756753902242,13667322
2015-09-23,216.48660278320312,218.33690456245472,210.84540523071664,212.10902797349164,13614082
2015-09-24,215.76451110839844,217.9307253026144,214.86191956539943,216.12554221661645,9299508
2015-09-28,216.1255645751953,219.91644669347386,215.40348851160527,217.52458436606565,8588230
2015-09-29,218.33688354492188,221.49595387021603,209.58174854074016,213.01159907697885,24488685
2015-09-30,214.04959106445312,221.49597171691292,212.74083600729963,220.99955735804608,17011911
2015-10-01,212.2444305419922,218.33692445372546,211.56748677402183,217.7051130247777,11590498
2015-10-05,216.62197875976562,217.8404828992711,214.13985191980998,214.90706027023262,18307463
2015-10-06,216.7122344970703,219.14922890321193,214.54600653525804,219.05896424013287,10087077
2015-10-07,219.82618713378906,220.45799849987088,215.7645249301067,216.75736742753392,10608795
2015-10-08,219.60052490234375,221.31544332300012,217.61482626462214,218.83331658273465,9230511
2015-10-09,219.7359161376953,223.66219499718443,217.20865697368248,221.58623162058623,12171416
2015-10-12,220.728759765625,221.72160217772938,217.7953373150579,220.3225963346526,7566962
2015-10-13,220.05181884765625,223.3914047705433,218.47228366240998,220.23233440005077,10200698
2015-10-14,220.4580078125,222.75961924630278,219.51028383711588,219.96157965658875,7895820
2015-10-15,224.70018005371094,225.55763933443902,221.58624173293262,222.03753754094268,11582401
2015-10-16,231.78549194335938,232.10140448519311,224.15861010572755,225.51249738938012,11738832
2015-10-19,229.7095489501953,232.05629248381547,228.8069574022574,231.65011526928018,8969153
2015-10-20,230.02545166015625,232.05628255613482,228.53616740629988,229.7095391229115,8811740
2015-10-21,225.46739196777344,230.97319264825953,224.33915243007687,229.25827405994283,8606466
2015-10-23,228.71670532226562,230.02547415674607,227.4530825946108,228.35567419220848,7544810
2015-10-26,226.77613830566406,231.0634483830846,225.9638113789242,229.93520888902657,13085058
2015-10-27,224.56478881835938,227.63359469449472,223.9329774641497,225.7381606318657,6565348
2015-10-28,218.4722900390625,225.1514620797847,217.7050817034256,223.8427070711579,12310403
2015-10-29,213.86907958984375,218.24665441458868,213.417783784095,217.97587417664843,16114932
2015-10-30,213.95933532714844,216.98300883595337,212.1992845127016,215.4486059149601,8669606
2015-11-02,213.82394409179688,214.81680035873936,210.03306213407478,214.81680035873936,7611610
2015-11-03,212.9664764404297,216.35119480017096,212.10901721045275,216.03529601673432,8323201
2015-11-04,215.71939086914062,217.0732782595327,213.91420768195115,215.8999064333686,8418352
2015-11-05,211.1161651611328,215.719387730472,210.39410291472666,214.81679615000976,8906564
2015-11-06,219.3297576904297,220.9544253167016,210.30384173609102,212.65058539320097,30821077
2015-11-09,222.1278076171875,224.11350646626428,212.65059541834086,213.01162656455284,22806485
2015-11-10,217.705078125,223.16575973239677,216.71223568794406,221.04466409046822,11767845
2015-11-13,216.84764099121094,218.246660784355,214.54602956022626,217.97588053851172,9082062
2015-11-16,224.11349487304688,225.0612187983976,215.80965498762356,216.17068611515967,14051479
2015-11-17,223.70733642578125,227.13717353161726,222.66934780905297,225.64790288158085,11273394
2015-11-18,217.52455139160156,224.47450318364756,216.12553181280808,223.4816607976143,10397889
2015-11-19,220.14207458496094,221.13493080367337,217.88559569920915,219.3748800272778,7325199
2015-11-20,219.28463745117188,225.55764663094442,218.42717814270605,220.18722909638967,13718619
2015-11-23,219.0589599609375,221.36057109995375,217.11839369473077,220.14206703445876,10552151
2015-11-24,217.88560485839844,220.23234850721127,217.1635426025681,218.87846111884727,6651669
2015-11-26,218.87844848632812,221.04466267370609,217.52456117610342,218.38202038475495,13629888
2015-11-27,225.3771209716797,226.09919701003506,219.14924440733137,219.32975997380646,15149912
2015-11-30,224.42938232421875,228.35566105690606,221.1349286914703,225.3319738698982,12865469
2015-12-01,225.8284149169922,227.36281787809486,225.0160879883069,226.41510771878026,9501537
2015-12-02,220.77391052246094,226.23457867592617,220.0067021546832,226.14432777954073,10881754
2015-12-03,217.61485290527344,220.68365901448857,216.98302773062122,220.36774642716244,7155630
2015-12-04,217.61485290527344,218.56256312234046,214.86194561092876,216.62199657863908,11115170
2015-12-07,215.4034881591797,219.28463494372775,214.81680910547882,219.28463494372775,7531729
2015-12-08,212.9664764404297,216.57684269082037,212.3797974337229,214.90705656348723,8254434
2015-12-09,211.5674591064453,214.99730983678356,210.8453968663357,212.47005067903672,7408777
2015-12-10,209.35610961914062,213.68855186228606,208.13761927642906,213.0116081921838,11713559
2015-12-11,205.15907287597656,211.11616915628636,203.1733741158733,210.21357755874354,12872949
2015-12-14,203.94056701660156,205.5201022991836,202.18051617050108,202.9928430925614,12464883
2015-12-15,204.34674072265625,205.02368444913031,202.1805263069214,204.88830121281765,10404430
2015-12-16,205.15907287597656,207.23503630481602,203.30875734652278,205.56523634037987,13030720
2015-12-17,208.4084014892578,209.76228893186223,206.24218709007283,207.59607453267725,14539096
2015-12-18,204.43698120117188,209.71714715177305,203.80516988572523,207.55091921994403,18871084
2015-12-21,208.00222778320312,208.4986559089057,204.43699378081016,204.79802490543682,9557098
2015-12-22,206.10678100585938,209.62688245741137,205.33957269778725,209.0853220314247,9155574
2015-12-23,207.28016662597656,208.4986708607685,206.60322288941563,207.82172712420754,7914311
2015-12-24,206.06166076660156,208.49865528163627,205.42984941417842,208.36327205342224,7257958
2015-12-28,206.60321044921875,207.5509343778299,205.7908835232405,206.7386074518516,8756879
2015-12-29,205.9713897705078,207.5509249892578,205.33957843749866,206.55808254380173,7263286
2015-12-30,203.80519104003906,207.3252928575124,202.94773175347044,206.69348147648583,11702877
2015-12-31,202.58668518066406,204.48213308066335,202.1805217085085,203.94057260281926,11558305
2016-01-01,205.61038208007812,206.60322463863344,202.63182685950076,203.08312268769566,6449426
2016-01-04,199.20196533203125,204.84316288772118,198.6152862952215,204.84316288772118,14092071
2016-01-05,196.53933715820312,201.09742786975025,195.86239340220473,201.09742786975025,15074848
2016-01-06,195.72698974609375,198.4798830487351,195.3208125168933,196.67469988768266,11921123
2016-01-07,189.1380615234375,193.24485581884315,188.6416334178471,193.15459115511618,14342279
2016-01-08,188.59649658203125,191.80069925346217,188.28059781143895,191.34940349051286,11745840
2016-01-11,184.39947509765625,187.28776559572574,182.9101906258314,186.6559542012192,19287860
2016-01-12,179.9767608642578,185.03127937068282,179.25469859687274,184.89589613866187,20318816
2016-01-13,181.3306427001953,182.6845300686063,175.10276631448662,181.73681992868222,23788247
2016-01-14,176.9530792236328,181.87220050258662,175.3735439835359,177.81053845662314,20256636
2016-01-15,166.34762573242188,178.53261168034413,163.36907085732784,178.53261168034413,29090426
2016-01-18,163.3690948486328,169.82261988201347,161.69929472379417,166.88919690821206,35653244
2016-01-19,165.12911987304688,169.50669436122254,163.82036489148996,164.40704388487458,24501774
2016-01-20,156.73501586914062,163.05315666756766,154.79444956146247,163.05315666756766,28655794
2016-01-21,158.49508666992188,161.24797996597232,155.29088381223428,159.75870937065145,28697205
2016-01-22,166.61843872070312,167.34050108610376,160.93210807220396,162.37624657546203,21432409
2016-01-25,165.12911987304688,170.40928590332442,164.72295643359183,169.59694525196036,17534650
2016-01-27,166.4378662109375,168.06253365683733,163.41419296539792,166.4378662109375,16569813
2016-01-28,167.20509338378906,167.79177241299587,164.7229664914521,166.257369452224,20241030
2016-01-29,162.37620544433594,167.65637123167693,160.75155176126484,166.2573516512961,24259147
2016-02-01,155.92269897460938,164.22653894409183,155.3360199433106,164.22653894409183,22915269
2016-02-02,152.8990020751953,160.11973442863933,152.1769398578141,156.23860180662635,35957332
2016-02-03,149.8753204345703,151.45485555013875,147.34806149517016,151.45485555013875,24132003
2016-02-04,146.98703002929688,153.2600381462597,144.595154311242,152.80874240011195,23811109
2016-02-05,151.81590270996094,152.8087589681158,146.40035316901736,147.75424055425324,22732245
2016-02-08,155.3811492919922,159.66845969167053,152.131827568341,152.94415455613986,22289005
2016-02-09,150.77793884277344,155.60679593741025,149.92047952432912,151.63539816121778,19008384
2016-02-10,143.5120391845703,150.01069480824904,142.60944774315792,148.92758783304467,32294785
2016-02-11,139.22476196289062,151.18410132112922,137.37444632655883,143.96336812370214,72749830
2016-02-12,139.72117614746094,142.29355382823883,133.80919867899107,140.93966648915966,41187889
2016-02-15,151.50001525878906,153.44058181392404,142.60948192117647,143.51207357890544,35956266
2016-02-16,141.16529846191406,154.11749138766203,140.48835486870325,154.11749138766203,33816243
2016-02-17,143.46693420410156,144.27927491968362,136.51698153499294,139.9017000854473,32447698
2016-02-18,144.23414611816406,147.75424798789481,141.1653262937616,146.17471262565184,21024178
2016-02-19,148.65682983398438,149.19839028864365,141.7971421188753,142.51920436181507,24592575
2016-02-22,148.88246154785156,150.55226129120274,147.75422220030424,149.7850530258894,15815058
2016-02-23,143.06077575683594,148.92762145033396,142.60947993425918,148.92762145033396,20200068
2016-02-24,141.0750732421875,145.04647086913548,140.1724816203852,140.8042930011558,19440950
2016-02-25,137.01339721679688,142.69972661893274,136.29132123720834,142.24843085324662,22713124
2016-02-26,140.71401977539062,143.24127891728523,137.69034628964803,140.35298865760038,30051402
2016-02-29,143.28640747070312,147.93474840880262,138.09650609774855,142.78997936749494,66981910
2016-03-01,146.26495361328125,147.03214811580733,143.1058834003484,144.86593405020608,23588231
2016-03-02,163.50445556640625,165.35477101868645,155.69704408227668,155.69704408227668,53333757
2016-03-03,164.9486083984375,166.61840830160313,161.11259424963663,166.07684785396717,33507048
2016-03-04,170.04824829101562,171.35701710096438,161.11259715127147,165.53529038761866,38860711
2016-03-08,165.4901885986328,168.73951035491785,163.73012381996548,168.73951035491785,27928279
2016-03-09,165.53530883789062,166.07686935564143,161.29313069036274,162.46650263051882,29453018
2016-03-10,162.91778564453125,166.75379998796203,161.92492936430835,166.75379998796203,20472928
2016-03-11,162.55673217773438,164.85832944964042,160.25512113337524,162.46646752013083,21869157
2016-03-14,164.0460205078125,165.53529111348206,163.0982965894525,164.67783186256761,14369755
2016-03-15,167.250244140625,168.06257115861237,163.95577618444,163.95577618444,22369600
2016-03-16,167.15994262695312,167.79175392088047,163.91062149856117,166.9794270818958,19237834
2016-03-17,168.1979522705078,170.86059476928486,166.97944808630146,169.68722292013337,21560986
2016-03-18,172.6206512451172,173.2975949754902,167.88204513250614,168.64925353591104,21144216
2016-03-21,177.63003540039062,178.08133121503977,174.20018445456614,174.20018445456614,20678069
2016-03-22,178.2618408203125,178.93878451963013,175.5540660230419,177.6300294554403,16728809
2016-03-23,177.44949340820312,178.3520849031127,176.27612171033005,177.72025983871342,13362780
2016-03-28,169.95797729492188,178.93875970600374,169.37128457339765,176.72741334937348,19760603
2016-03-29,171.04110717773438,172.62064246829394,168.46871562412693,170.1385155831289,16804848
2016-03-30,178.3069610595703,178.9839047129685,171.94368796313668,173.5232231543991,20709407
2016-03-31,175.32839965820312,179.39006142634682,173.6134813095238,178.57773458169942,30132473
2016-04-01,176.59202575683594,178.03617770090713,173.29757221076892,174.83197504356104,21752206
2016-04-04,175.73458862304688,178.21671561990476,173.79402211630375,178.08133238360375,15732565
2016-04-05,166.39276123046875,175.5991924784686,165.44503732866266,175.01249969522942,36635637
2016-04-06,165.94146728515625,167.43073788131824,164.45218291653973,166.9794420918807,16350631
2016-04-07,164.22653198242188,167.56611800796168,163.3690727528508,165.89633188141892,19430601
2016-04-08,165.2645263671875,166.03172095859983,162.64700248116526,163.955757537949,15805231
2016-04-11,169.91287231445312,170.49955135795125,164.27167469445135,165.94147469895393,18990364
2016-04-12,169.50668334960938,171.71802972961314,168.15279612440875,170.13849463354572,14563344
2016-04-13,173.2073211669922,174.9222534569598,172.21447867828383,172.8914223729528,17573045
2016-04-18,168.55897521972656,172.84628516507436,167.5210004261504,172.80115283221141,13985439
2016-04-20,169.05538940429688,170.27387965645357,166.16709938100118,170.00311322649867,20163005
2016-04-21,175.41868591308594,178.17157932132469,171.4924068782081,171.9437026857823,31008152
2016-04-22,180.6536865234375,181.87219057972726,172.8914077447972,174.74172310816354,34049763
2016-04-25,177.85568237304688,182.8199363080992,176.72744284235316,181.37578419982916,23835613
2016-04-26,181.3757781982422,181.78194166136126,175.59919750121517,176.86282022479773,21809451
2016-04-27,177.0433349609375,181.33064501565133,176.45665593611645,181.33064501565133,22801603
