Price,Close,High,Low,Open,Volume
Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS
Date,,,,,
2015-02-10,536.3803100585938,551.5782486735992,523.2152506054498,529.4106074559303,9809275
2015-02-11,551.0458984375,554.3371931374675,537.735611035628,541.4624678748294,6200994
2015-02-12,560.2420654296875,562.9041227600229,545.9637579306155,554.6759455571679,5849894
2015-02-13,562.516845703125,569.9222282254892,558.0639737953197,563.5333147780644,4633409
2015-02-16,552.0623168945312,565.3242152679934,547.9966172283396,564.3561943514386,4284303
2015-02-18,551.2879638671875,555.6440584016956,545.963848325011,553.7080163863586,4695905
2015-02-19,547.1737060546875,557.1926967648741,535.5574575404792,555.6438872629643,5349212
2015-02-20,543.543701171875,552.5462831591296,536.2835448783949,548.3354161422325,6025707
2015-02-23,531.4917602539062,548.8677438557701,528.5876981171033,545.4796713628332,6089272
2015-02-24,534.15380859375,537.9291129439953,524.6672175832578,532.3146047200953,6155111
2015-02-25,535.3154907226562,540.7363834510849,532.5082068305738,536.4771274739766,4185156
2015-02-26,534.637939453125,539.816886797539,526.4097616769287,534.976782223306,5579001
2015-02-27,549.0130615234375,552.1106810490853,532.7502635972606,537.8323731783646,5791546
2015-03-02,626.8419189453125,629.2135819554984,608.5947487019257,609.8531640491753,13205219
2015-03-03,611.2083129882812,628.2454542150313,608.449418455849,628.2454542150313,6817671
2015-03-04,593.1547241210938,633.9568230244322,588.7018522326555,630.0847399620342,10097232
2015-03-05,597.0751953125,602.1089151010658,584.2005309702463,593.396728226613,6914112
2015-03-09,572.6810302734375,590.4926350289402,570.3094267928266,590.4926350289402,6043383
2015-03-10,566.7278442382812,575.7788159643269,561.452118549047,572.9715908215655,5791801
2015-03-11,565.1790771484375,573.7460990537136,561.4522196684479,566.5343302775158,5816344
2015-03-12,565.4209594726562,574.520379170344,564.065765721563,568.7122540228763,4512080
2015-03-13,551.7718505859375,572.051897963607,546.0605042886577,570.6482560007196,6749149
2015-03-16,550.4166259765625,555.4503461610941,541.2204279967983,551.2878683658614,6445254
2015-03-17,561.548828125,567.0665583609366,548.9161688238421,556.5151673600186,5627580
2015-03-18,562.662109375,567.0665923500061,557.3379947916667,565.566171875,5847672
2015-03-19,545.5281372070312,576.5048043505999,540.6396437400975,569.196258763075,7705218
2015-03-20,538.4615478515625,545.9637087429776,534.0570652093915,544.995687982795,8160665
2015-03-23,537.445068359375,544.0275968606031,534.9766275568257,541.9947771604545,4191424
2015-03-24,540.2040405273438,547.899818343709,533.6215103568367,536.2351785507558,6309451
2015-03-25,544.2213745117188,549.0130898953325,536.1868126706626,541.9464898935847,5578540
2015-03-26,526.893798828125,543.4953819921458,520.3112680903419,542.0917397778446,9233047
2015-03-27,528.9265747070312,533.6214518290327,509.27570572224334,530.4753843125804,10655577
2015-03-30,545.5281372070312,547.3674004520021,531.7822293454119,534.8315186506784,6631597
2015-03-31,542.2852172851562,555.1598809999698,539.4295443543734,549.7389886200364,5970862
2015-04-01,551.43310546875,553.7079308520407,537.493581478314,539.8652443974005,3753262
2015-04-06,550.8521728515625,553.6594565420598,544.124417104767,553.6594565420598,4305263
2015-04-07,540.0103759765625,554.6759146302102,537.251540348633,552.7398730433683,6754389
2015-04-08,538.1227416992188,545.9636858952471,533.4761949781545,543.8340284953085,5750765
2015-04-09,553.8530883789062,558.5479653206396,537.3482875443018,542.0916127895289,9653162
2015-04-10,549.88427734375,556.4184186197517,547.3190573298234,555.0632247680477,4938698
2015-04-13,547.8998413085938,553.3691831457926,544.0277576244341,551.7719249927535,4596222
2015-04-15,532.6050415039062,555.1599137143509,524.0380222067218,548.7710002412804,8869483
2015-04-16,533.1859130859375,538.6068657099504,525.6837509254525,534.3475500113194,7288785
2015-04-17,516.6326904296875,532.7502006025434,514.7934273559246,532.4114169705177,6618167
2015-04-20,501.67681884765625,521.0372363622788,490.7865839956811,517.0199260946724,7836613
2015-04-21,506.468505859375,515.6647036678722,500.03114376010603,501.6767909740765,7204472
2015-04-22,522.8280639648438,527.5713900037044,503.66126197953565,510.0986245918027,6947536
2015-04-23,520.9888305664062,531.1530494383355,518.4235516939789,525.877324016721,5464184
2015-04-24,510.38897705078125,521.037206064643,503.2740476612035,520.7952008597824,6533254
2015-04-27,507.4365234375,523.4572561216502,505.6456494783649,512.4702434961068,7839080
2015-04-28,517.8911743164062,522.198879078316,502.4996185865776,507.14616610877147,6322607
2015-04-29,534.299072265625,541.9948491526159,518.1331136974521,518.7623508270879,9301407
2015-04-30,549.6422119140625,563.7753513909346,541.1236404816381,545.2861182071441,15658642
2015-05-04,550.1746215820312,557.5800046521388,544.8021177288666,553.1271324149743,4309985
2015-05-05,547.7545166015625,555.8859145177711,544.5116707292054,550.8038055909651,5385676
2015-05-06,525.92578125,547.8030906247182,523.8929608460707,546.0122163800079,7698992
2015-05-07,510.48577880859375,527.3777546958178,506.56530612750225,522.3924826980412,5848608
2015-05-08,523.505615234375,530.4753765236076,516.4390755024538,518.6171222126328,10010992
2015-05-11,533.4762573242188,534.3474997070622,525.7320906617975,528.055364293845,6700085
2015-05-12,515.3258056640625,536.1866994064361,512.9542021712766,535.3154571267993,4943428
2015-05-13,540.6395874023438,546.1573174789735,518.0847158054409,520.7951620813983,7971625
2015-05-14,538.0743408203125,540.930014011693,529.9913907319673,539.5748203346877,4929250
2015-05-15,544.0761108398438,549.1582203389037,539.1876173288374,540.6396486142831,5825462
2015-05-18,549.351806640625,551.6266318982393,540.7848461527657,545.2861074444219,3944770
2015-05-19,543.4952392578125,552.6430467808015,540.7363447852914,547.8997216701271,6047850
2015-05-20,540.397705078125,548.7226617648577,538.70366838509,544.7537994316432,4763209
2015-05-21,552.2074584960938,553.7078788686761,542.0916296616409,542.0916296616409,6157883
2015-05-22,550.465087890625,558.209254801833,545.7217620241883,553.0303077299799,4265332
2015-05-25,544.12451171875,551.5298950664351,542.2853075011137,549.9326369849169,3426379
2015-05-26,546.2057495117188,548.6741907943137,540.3492353477927,544.9957234826719,2475418
2015-05-27,559.3224487304688,560.9680960316056,543.3017150953212,544.0277307502371,4120709
2015-05-28,556.273193359375,567.0665901593638,552.1591048336015,560.4356711099676,8272414
2015-05-29,566.679443359375,568.5186475702724,556.3216081893337,557.0960130719908,3421723
2015-06-01,559.95166015625,570.0674896324294,558.6447965875747,568.1314479751053,3142413
2015-06-02,535.4122924804688,563.7753498034004,530.8626418882516,563.3881178416661,6978299
2015-06-03,533.28271484375,536.2835558732569,521.3276217854014,535.5575402290242,5114150
2015-06-04,538.6067504882812,542.0916014356205,528.53931139973,542.0916014356205,7432416
2015-06-05,530.8626098632812,539.4295699792966,528.587725621106,538.2195440260007,7028734
2015-06-08,535.8963012695312,539.6716060934609,526.6033250490453,529.50738750336,6286247
2015-06-09,540.833251953125,545.9637505583783,532.8470800699572,534.3958897715535,5252618
2015-06-10,546.4478149414062,549.5454937338209,540.9784730540191,541.0269213671622,7919473
2015-06-11,529.2654418945312,551.9655444517998,527.6197945017915,549.7391081361205,7608358
2015-06-12,533.815185546875,534.8315957674176,523.5057383933275,529.5074803344388,5518696
2015-06-15,532.4598999023438,537.2516153150588,527.9101897217527,536.186815927037,5896234
2015-06-16,533.524658203125,536.235104477358,522.7795924642508,532.4114107110465,6283177
2015-06-17,531.6854248046875,539.5748179640127,530.0881668501514,535.4122812542039,4522392
2015-06-18,532.4598999023438,537.0579993126979,529.8946798918156,534.057158067685,5579425
2015-06-19,533.911865234375,537.6387807979384,530.7174083822501,536.283528032406,6783585
2015-06-22,553.8530883789062,557.4831661431218,538.7519294297912,538.7519294297912,7325101
2015-06-23,553.0303344726562,560.9681177571497,548.1902299191001,557.192812572053,6608481
2015-06-24,553.2239379882812,558.9352848659272,549.0614599828084,553.7079484327155,5427984
2015-06-25,551.8202514648438,559.4192502807747,548.9161890319966,549.9325990668328,5953158
2015-06-26,547.415771484375,551.4814707285054,542.0916569960212,549.9326019728215,4432487
2015-06-29,544.705322265625,549.1581943637159,528.5393629023187,536.28352939173,5390158
2015-06-30,541.0753784179688,547.8999150126825,535.3156413463136,543.1081989922865,5479844
2015-07-01,560.1453857421875,561.9362009922999,539.0424802815102,540.9301330834185,7663185
2015-07-02,565.32421875,567.8894978279936,557.6768298287914,561.5489135188599,9886455
2015-07-03,567.2119140625,569.6803557840692,562.4201983186817,563.242992531434,4422432
2015-07-06,565.517822265625,567.0666320741343,555.1599868067111,557.0960286090012,4973984
2015-07-07,567.453857421875,571.8583406538384,562.7589206563244,566.5826149877257,4969526
2015-07-08,558.209228515625,566.2921787152484,556.5151920835708,559.5160329870317,6414143
2015-07-09,557.8677368164062,563.4298372919453,552.6959821687129,561.9172918778517,3602432
2015-07-10,564.11279296875,568.8942608368817,556.9894290586312,560.3071895661192,6853759
2015-07-13,567.8697509765625,569.3334585263474,556.3552634966039,564.1128658637336,5161182
2015-07-14,569.7725830078125,573.4318518842326,564.8935578392524,568.5039888172568,4566647
2015-07-15,569.8701171875,575.1882663229353,567.4306046995398,570.4067980231692,3307716
2015-07-16,593.9237060546875,598.6075578983832,572.7975050846751,573.1878508876529,14142842
2015-07-17,587.5321655273438,595.1434921591836,584.0192913575797,589.8741213461269,5847889
2015-07-20,585.3854370117188,588.8007544748947,576.0176733776759,585.4829936873026,4688323
2015-07-21,570.5044555664062,586.4588445695156,568.6504021179454,582.165278456456,4375934
2015-07-22,575.5784301757812,579.1401414740862,564.9909720530682,568.7477966621863,5900119
2015-07-23,569.6261596679688,584.0680615260271,567.3330417778941,575.7249408207307,5569255
2015-07-24,566.4059448242188,579.3841375946587,561.1853530704298,573.431751751784,13673495
2015-07-27,542.3523559570312,565.4301658546916,540.3519678073037,563.5273343724025,9829067
2015-07-28,547.6705322265625,550.3539958588531,537.1318506005214,545.0846252666284,8129213
2015-07-29,553.4766845703125,554.4037113603914,548.4024859558345,549.6710207198493,4635380
2015-07-30,552.0128784179688,561.8197063655556,549.4757497840086,557.5749786080415,6484751
2015-07-31,559.6241455078125,565.2838023737164,553.2814132570701,553.9644886419086,6283549
2015-08-03,562.7467041015625,568.6015335677308,559.526559806851,562.0636287521618,4355574
2015-08-04,566.064453125,570.3092405834135,557.818948573463,564.8935347790751,5903968
2015-08-05,566.357177734375,575.2369783434572,562.5515148685378,567.9184417233114,3419273
2015-08-06,570.6019287109375,572.3095873261476,564.9422720693508,565.9668553267957,3125993
2015-08-07,566.2595825195312,570.7483208814635,562.0636332799903,570.7483208814635,2298504
2015-08-10,561.966064453125,570.5531356418816,556.9406454062117,568.6503041795355,2402572
2015-08-11,557.4285278320312,566.7962306908366,552.6470601813146,563.7224811082922,3168648
2015-08-12,544.352783203125,556.0136646029606,542.5475678170257,555.6233783467709,4787034
2015-08-13,553.818115234375,557.6237785535892,546.4507994040913,549.8661169003668,5982710
2015-08-14,556.2088012695312,560.3559721561901,541.4253329913737,551.4761712575299,7528941
2015-08-17,547.81689453125,557.9164514200838,546.4995221815731,555.9648416206257,4466163
2015-08-18,547.76806640625,553.5253392406654,542.0596314644154,553.2813880113835,2952439
2015-08-19,540.5958862304688,548.1583738086025,539.4249085002386,547.3289635104903,4135059
2015-08-20,520.494384765625,539.6201379847597,516.6887216327854,536.6927231313161,8909772
2015-08-21,512.5902709960938,516.1032041582579,501.85641774654965,514.249151137249,10454764
2015-08-24,470.3867492675781,494.44036434302785,463.60492294840583,494.44036434302785,17627734
2015-08-25,490.7810974121094,494.0012417429004,471.8016797682812,477.1686068390683,14248966
2015-08-26,483.6089172363281,489.756476230755,476.8270612298138,487.41455041284013,6910566
2015-08-27,496.9287109375,499.61217476681395,484.43841848001216,493.4646149967954,11302689
2015-08-28,495.855224609375,516.1032048642779,490.09798199622014,503.51529857650496,10015309
2015-08-31,495.46490478515625,505.3693476800464,489.85402698601365,494.4403216204712,6111825
2015-09-01,468.4840087890625,488.87832830544426,465.60537199015215,487.9025232589264,8843551
2015-09-02,455.3105773925781,476.19279653049284,453.35896757073186,471.36255030974223,11537443
2015-09-03,475.1194152832031,477.6565140614334,457.40856172890074,459.60412282519945,8651466
2015-09-04,456.6767272949219,471.70411792100793,451.3097999442337,471.411388340834,8969600
2015-09-07,438.9659118652344,460.7751608956005,435.9409102256781,458.28684012695595,9743637
2015-09-08,462.4339904785156,464.0928709150732,439.1122565846392,441.30781786756245,12602488
2015-09-09,474.48516845703125,483.0234619768236,463.60494895622253,472.48478017264745,11672474
2015-09-10,470.9234924316406,475.2170284163167,460.67754007358866,466.2396106290082,8384392
2015-09-11,469.60614013671875,481.7549238815478,463.1170430652159,476.19282366071434,7212180
2015-09-14,484.1944580078125,485.9508951146168,467.6545511720484,468.3864049297511,5537347
2015-09-15,470.24041748046875,486.4387862274339,469.21583415536276,485.0726652008909,9567400
2015-09-16,482.2916259765625,484.97508975286104,474.24123464766694,475.65616382321565,7293528
2015-09-18,504.9302978515625,507.808934448765,487.9024890712925,487.9024890712925,18814281
2015-09-21,515.2249755859375,517.1765853419448,496.4407316843669,498.19716855309287,7516002
2015-09-22,497.3677978515625,521.7629217450234,492.97667555073957,518.1524314971097,7358434
2015-09-23,499.3194274902344,502.3931774872039,485.0726686177491,486.68274090248775,7602683
2015-09-24,501.5149841308594,505.66215531858484,493.9524954944188,497.6605425270561,6911468
2015-09-28,494.44036865234375,509.37017213070027,492.7814883639916,502.0516351747994,6526803
2015-09-29,492.2935791015625,501.0758233273585,473.2653832790046,487.8048705414262,19935063
2015-09-30,483.65771484375,497.66052175484975,479.60813027942874,496.48954390962746,12199436
2015-10-01,484.24322509765625,491.26903292007495,479.02266245814275,487.90249380116495,8137042
2015-10-05,500.8318786621094,502.441980614634,489.4149491072783,492.2935855529161,9558125
2015-10-06,494.1476135253906,506.00363753933067,492.7814925711331,504.832659704708,8226452
2015-10-07,484.7799072265625,497.46537209934263,483.02347015585957,491.07386132512386,11251639
2015-10-08,479.6081237792969,488.3415898269389,472.48475969181465,487.9024656961311,9941551
2015-10-09,478.58355712890625,487.17062891161044,474.97306684572135,483.02345780920814,10368020
2015-10-12,475.2657470703125,485.75564935766783,473.36294545315013,485.75564935766783,5566595
2015-10-13,479.0226135253906,480.19359130257857,473.2653706424873,475.21698041833264,7268043
2015-10-14,483.5113525390625,484.77988706189313,476.24159375267664,477.85169574292047,5645540
2015-10-15,486.6339416503906,489.85408608147577,483.5601322271139,484.97506131970806,5251039
2015-10-16,492.781494140625,495.22100648785585,479.5105410158487,482.5355422822556,5875167
2015-10-19,494.3915710449219,496.4895457276909,489.02464382987364,489.85408399167636,4242869
2015-10-20,497.0750732421875,500.8807068797352,492.3912210389297,492.3912210389297,5729459
2015-10-21,499.3681640625,502.2955788005313,492.7814809019297,496.97743011476007,6245542
2015-10-23,512.9319458007812,514.7371613109234,502.7835495079683,502.7835495079683,11628906
2015-10-26,508.44317626953125,519.8113281848463,506.6379608679931,516.0544432520312,8015119
2015-10-27,509.1749572753906,515.7128616622593,503.17379320111655,504.73505713302495,13011580
2015-10-28,471.2161865234375,483.7065072771358,465.0198193701577,483.7065072771358,33157058
2015-10-29,457.6037292480469,474.6315072383342,455.7496760762698,473.2653863058692,22054683
2015-10-30,463.89764404296875,466.82505874636894,453.74927902702206,460.57991333495573,16103533
2015-11-02,466.6786804199219,468.2399741722533,461.6532912808064,466.2395563154782,10316509
2015-11-03,463.165771484375,471.80165046317086,461.89723707629923,469.3621383097936,9337442
2015-11-04,461.0678405761719,468.48396417937545,459.213817120172,468.38637772817464,6319148
2015-11-05,452.578369140625,460.5799824421933,450.82193196672307,460.5799824421933,8078032
2015-11-06,453.8956604003906,456.1888079577301,448.38236846326623,450.8218808052862,9185858
2015-11-09,453.7005615234375,455.7009499272816,435.1114577969957,442.0396794797828,9643857
2015-11-10,457.0182800292969,462.04366984900463,451.06586354319404,451.79771729691475,7040567
2015-11-13,473.2166442871094,475.4122055260922,460.87268727568636,463.89768871634817,10014779
2015-11-16,469.80133056640625,473.2654264150819,465.4589863917404,472.2896214121642,6488927
2015-11-17,464.0928039550781,473.2653638133523,461.6044836592602,473.0214125948918,5944197
2015-11-18,452.3343811035156,465.16624025888177,451.0170682197913,463.2146303224555,6081331
2015-11-19,451.8464660644531,456.67671243457715,448.96785935573166,456.67671243457715,8717250
2015-11-20,448.7239074707031,454.0908346389792,447.16261361136395,451.74890873957213,11446890
2015-11-23,451.5049133300781,453.01739892693155,447.6016939532171,449.84603318323195,7774882
2015-11-24,452.627197265625,455.65219900256034,451.5050273671899,451.6513921749496,5388027
2015-11-26,454.04205322265625,457.2134194631175,453.26142113668635,453.8469100907664,26648537
2015-11-27,459.6041259765625,463.89766174958993,454.82268773434555,455.70090622304605,10288912
2015-11-30,457.31097412109375,462.921852464084,456.7742933217064,457.8964630344638,8926273
2015-12-01,450.4315490722656,459.9456468742265,447.06501024604466,459.6041092024182,11177827
2015-12-02,448.3823547363281,452.1879879175316,446.1867936957259,451.06581823039755,7152991
2015-12-03,451.3097839355469,454.09083396536874,447.55292896748597,448.8702715899493,8154164
2015-12-04,449.3581848144531,451.60252431443973,445.06464893927637,448.77269588165535,7000002
2015-12-07,451.1145935058594,454.2859594318966,449.16298370522105,451.74889051442864,6335649
2015-12-08,447.69927978515625,451.74889397587197,446.43074531670237,448.87025758619257,7003729
2015-12-09,439.6977233886719,449.9436755259216,437.1606245226549,445.991647548317,8745990
2015-12-10,439.0634460449219,443.6009330743452,434.3307861152036,441.0638342665289,10192522
2015-12-11,429.9884338378906,439.89284786141314,425.9876276933417,439.06343749931165,15589823
2015-12-14,420.9134216308594,430.7690564224887,419.10817672985,421.54768881791665,10389129
2015-12-15,425.548583984375,426.3292161048475,419.2546295634421,421.54777736373893,11058615
2015-12-16,427.5489196777344,431.208188127183,423.49933521618516,426.4267499757441,8881531
2015-12-17,425.0118103027344,432.9158359117415,421.0110340547401,431.305763790085,11529678
2015-12-18,422.08441162109375,430.1348023138354,420.66951233655806,423.7920702528874,10297545
2015-12-21,431.6473083496094,432.4767484798247,421.69408634543043,422.0844023540016,5061836
2015-12-22,435.89202880859375,439.74644001370143,430.91541822733564,432.18395259272296,8722574
2015-12-23,441.0638732910156,441.74694872328155,437.3558260909595,439.11226323220586,4493436
2015-12-24,439.8441162109375,444.23523883533954,437.5997765590367,441.84450460592706,3633255
2015-12-28,444.3327941894531,445.55255038862305,437.5509378103868,439.1122317011651,5914945
2015-12-29,447.26019287109375,448.7726785916121,440.28319362033665,444.3815564336135,5987050
2015-12-30,444.08880615234375,448.8702441010582,442.6250988346229,446.9186343440971,3766369
2015-12-31,438.2340087890625,444.967056984968,437.35579029032766,444.967056984968,6329611
2016-01-01,439.0146484375,441.9420633367666,434.7698908777226,438.86828364837754,3345654
2016-01-04,427.7928771972656,438.0388290063615,425.59731609531656,438.0388290063615,5862854
2016-01-05,425.89007568359375,429.2565848409614,423.1090256637138,429.2565848409614,5579449
2016-01-06,420.2792053222656,428.67110409776717,419.5961299432346,428.67110409776717,5756267
2016-01-07,399.34814453125,414.86343606605567,397.1525835655925,414.7170712908522,13787371
2016-01-08,403.69049072265625,408.61829345442595,400.08000075537825,403.49531783499737,11307470
2016-01-11,407.1058044433594,413.15577678124697,397.5428988318058,400.07999745443027,10352347
2016-01-12,396.2743835449219,410.47233320408816,391.29777250239255,409.6428930671328,13070476
2016-01-13,396.8598937988281,401.4949674131973,382.9546729557206,400.08003829291863,15873927
2016-01-14,381.1494140625,392.2735843801256,379.34416897456174,385.24777692730765,11776737
2016-01-15,365.19500732421875,386.27240047632716,360.0720312695704,382.9546695586814,13178892
2016-01-18,364.1704406738281,374.0748555431097,357.87648646440783,363.24341400511474,14117119
2016-01-19,383.4913635253906,386.41877851413403,366.90267858917775,366.90267858917775,14215698
2016-01-20,378.2220458984375,383.88170331510105,365.5853585036365,376.2704357852146,15605644
2016-01-21,399.2506103515625,402.47078472358146,388.0776609534869,390.32200054493813,28200956
2016-01-22,413.8876647949219,417.3029821298922,404.56873940689866,409.2525912688907,15009103
2016-01-25,410.6675109863281,419.35216891256266,405.1542190844469,419.35216891256266,10252421
2016-01-27,405.349365234375,416.1808060005464,401.64131838215934,413.83888010550476,8648945
2016-01-28,395.83526611328125,406.8130716372,392.66390007303806,405.93485315112713,9370465
2016-01-29,398.51873779296875,399.88485877456264,383.7352986758554,386.4187623029593,13667701
2016-02-01,389.6388854980469,400.4215475338064,384.9550338796334,400.0800098622299,10700914
2016-02-02,381.442138671875,394.66431325391596,379.1977992593205,389.3461645087197,12131028
2016-02-03,371.3425598144531,380.56392845405986,369.97643884763824,377.6365136197979,10077279
2016-02-04,373.48931884765625,377.24617360183356,364.31675890625826,376.416733495711,11472602
2016-02-05,389.8829040527344,395.20105359927175,374.95309838400044,375.3922225774604,11677917
2016-02-08,398.66510009765625,407.837690443814,391.297784642625,391.297784642625,11996680
2016-02-09,390.2243957519531,396.0792254850033,386.4187623813113,391.2977871588531,6550274
2016-02-10,384.07684326171875,388.3703791863297,376.0264522358715,388.27279273320585,10922352
2016-02-11,368.0736389160156,387.15061376980265,364.2679757890553,383.3937587578466,8076824
2016-02-12,381.6372985839844,386.3699582581743,369.92763989940823,379.9784183586553,28434501
2016-02-15,407.544921875,409.8380694096805,386.0772134773501,386.0772134773501,13964589
2016-02-16,395.981689453125,412.277646196726,395.20105730100363,410.61876564945845,12445006
2016-02-17,393.34698486328125,397.0550317951826,385.1990075011464,397.0550317951826,10197761
2016-02-18,388.41912841796875,402.1292051264186,382.12520468235925,400.2751817728096,12069460
2016-02-19,383.00347900390625,387.2970152330769,380.5639663987858,386.0284805900969,12915275
2016-02-22,387.5409240722656,389.1022179244804,381.58850801149873,385.4429494173536,10284642
2016-02-23,375.83123779296875,388.2727498215221,373.97721450533834,388.2727498215221,9955791
2016-02-24,377.29498291015625,381.53974045417004,368.1224222156922,375.6849106773797,11983475
2016-02-25,369.0494689941406,378.4171733251694,368.3176152320786,376.75832266535235,9491615
2016-02-26,377.0022277832031,380.85663925751714,372.90383530552015,375.684885216862,9588881
2016-02-29,366.65875244140625,382.1740469880754,364.951093581067,377.63655940072977,82022905
2016-03-01,382.5155334472656,383.68651127766304,370.9034607091714,370.9034607091714,12822550
2016-03-02,397.39654541015625,401.83644579219225,390.32195988720076,390.32195988720076,15332044
2016-03-03,407.0570373535156,408.86228250418407,397.25020931491804,401.3973804381705,14677533
2016-03-04,405.9836730957031,408.03286962603187,399.3482107661882,408.03286962603187,8992492
2016-03-08,401.7877197265625,412.81430461611905,398.909082986238,405.54457503503824,6921273
2016-03-09,406.7642822265625,408.0816248094043,397.64050037260216,399.10420773593694,8437253
2016-03-10,403.0074157714844,409.83804993710277,400.6654900133984,407.39853773509617,5631550
2016-03-11,402.8122863769531,411.74092582372066,398.3723856015874,403.8368994799486,8348484
2016-03-14,405.39813232421875,412.03359331855677,403.10498499644586,407.49610677248734,6963673
2016-03-15,408.7159118652344,411.54574028240836,406.0324482356514,407.39856921850736,8188560
2016-03-16,414.32684326171875,416.0345021531113,401.0558882070549,408.862328853421,8290044
2016-03-17,417.7908935546875,424.4751635807074,415.2050163300942,419.5961387119636,11080947
2016-03-18,425.548583984375,427.0122915446658,418.7179487030181,419.5473889430242,6675930
2016-03-21,433.7453308105469,434.7211358292433,427.30501173130955,428.37840320771676,8910574
2016-03-22,430.57391357421875,436.7702806659148,423.7920575847116,436.18479176810376,8004834
2016-03-23,426.9146728515625,430.5739414760045,424.5727468877605,428.62233154296877,5018310
2016-03-28,412.66790771484375,427.9880573532449,409.6429064116889,427.2562036401851,9200929
2016-03-29,419.0594482421875,422.4259574566078,412.1800054680869,413.64371289501844,6674980
2016-03-30,433.5013427734375,434.9162718421734,421.64531875809695,422.8162668136546,9551121
2016-03-31,433.4037780761719,438.1364382086542,427.59775628369147,432.96468370050127,12671936
2016-04-01,439.0146484375,441.06384482282743,429.4029635624006,430.2324037397003,8827751
2016-04-04,433.9892272949219,440.62468867296667,431.40335027756043,440.5759103398701,5347581
2016-04-05,422.13323974609375,438.6243379304638,420.57194582431566,432.6719216044875,12100258
2016-04-06,414.3755798339844,425.74370192347834,412.8630940228964,422.8162869761818,7457831
2016-04-07,416.3271789550781,421.35256852787023,414.6195202803,417.40057036363663,5374072
2016-04-08,411.39935302734375,417.01023121913965,409.88683756029474,416.3759639880814,6881318
2016-04-11,419.4009094238281,421.45010554905997,407.3985217719282,413.64366680852004,6221772
2016-04-12,423.54815673828125,425.890112608092,419.0106693541332,420.08406083126215,5586212
2016-04-13,429.84210205078125,434.5259541342041,427.5001760090698,429.40297788955803,9091282
2016-04-18,434.4771423339844,435.2577743613648,426.8170677261016,434.18441276851746,6674315
2016-04-20,447.9920654296875,449.50455121389876,433.598942194577,435.3066008834884,10775664
2016-04-21,456.6279296875,461.3117814478434,451.79768336404334,452.57831539769944,11717618
2016-04-22,464.3367919921875,466.92266915707035,450.91947391296134,454.33479124221896,7323373
2016-04-25,458.5307312011719,465.8004898500733,453.7492929942771,462.5315373748115,7474910
2016-04-26,468.5815734863281,473.16783912442935,452.4319828489999,458.7259370184006,12685893
2016-04-27,454.23724365234375,462.043683929935,446.9674842321543,450.13885059492577,29544825
2016-04-28,456.7255554199219,460.4336325885043,450.3828224049546,451.797751681515,16457436
2016-04-29,460.97027587890625,465.8981089946629,453.79810317563636,455.45698358672377,10883473
